row_ID,mz_rt,mz,rt,40TT_10M2_neq_16,FreshJuice1_neq_24,FreshJuice3_neg_64,40TT_10M5_neg_40,40TT_10M4_neg_26,FreshJuice4_neg_38,FreshJuice6_neg_45,FreshJuice5_neg_73,40TT_10M6_neg_72,40TT_10M3_neg_46,FreshJuice2_neg_54,MEF_SS6_neg_75,MEF_SS4_neg_68,MEF_SS1_neg_56,MEF_SS2_neg_34,MEF_SS3_neg_52,MEF1_neg_41,MEF2_neg_60,QC11_neg_78,QC4_neg_28,QC10_neg_74,QC2_neg_13,MEF4_neg_29,MEF5_neg_50,MEF3_neg_44,QC9_neg_67,QC5_neg_35,QC6_neg_43,QC3_neq_20,QC7_neg_51,QC8_neg_59,QC12_neg_79,QC1_neg_12
2597,355.1162_2.1897,355.1161864,2.1896691,3827.826,2970.21,3698.4683,3324.4854,1918.3229,3497.4036,3808.5828,3693.059,2381.1082,1848.7715,3419.868,29132.139,31145.424,27489.348,16798.98,32130.346,22386.74,14047.832,14527.869,15131.204,14505.479,8363.389,32320.14,25162.975,19017.727,14700.212,15878.833,13194.143,16766.922,12515.063,13877.459,12426.361,16768.318
4281,355.176_3.8575,355.1759925,3.8574862,1180.6389,NA,NA,1725.1349,1112.3364,NA,1869.6808,NA,1495.8829,1689.3306,NA,10606.787,10125.214,14240.996,9370.609,11275.037,7076.6562,10992.438,3327.9949,2542.7288,3319.9658,2841.8896,6394.943,7731.5166,7697.705,3020.538,3616.1167,2764.8027,2513.262,2873.7698,3342.0547,2473.9033,2481.76
2569,356.1032_2.2211,356.1031626,2.2210793,4115.895,1150.685,1998.0464,NA,1481.384,NA,1504.1172,1716.2773,NA,1749.8877,NA,2404.713,3797.218,3189.5623,1168.6302,3956.0366,1991.2223,2636.6626,25817.307,24058.4,27555.59,28522.592,3047.3499,11608.704,4605.3765,23916.305,25752.69,24436.355,20346.898,25600.63,24299.873,26348.8,23141.5
1499,356.9808_0.8541,356.9807517,0.8540795,6621.7524,7167.527,5369.92,7071.286,5776.462,7266.851,5861.069,5547.6274,6461.784,5898.8857,5536.3125,5462.595,4721.0957,6025.801,6743.329,6430.834,6078.5063,6309.864,6138.056,6537.3765,5907.2773,6263.3853,6479.467,6236.223,5589.625,6680.344,4993.73,5706.48,6677.008,6762.2437,5264.999,6484.745,5622.635
3913,356.996_3.1349,356.9959669,3.1348763,1468.21,1479.908,1246.4554,NA,NA,1723.8645,NA,NA,1787.9409,NA,1383.898,14321.1875,20437.87,11710.683,9134.282,15769.573,12212.501,12654.718,3635.948,3753.5603,4410.3335,3668.211,9471.2705,8715.856,14735.508,2947.4673,4150.758,3817.0298,3503.721,3830.998,3889.0117,4206.025,4025.3213
2986,357.0589_2.4277,357.0588774,2.4276764,37062.59,47450.34,40339.62,33018.3,38563.016,38827.324,44018.52,41740.117,35818.457,35357.223,40227.53,3495.1724,4567.036,4453.9355,4382.728,5007.8223,4191.496,7411.2466,33564.715,33843.19,32361.285,32316.113,11913.108,11614.726,9724.53,34389.016,32272.426,32242.31,37104.82,29449.758,30408.182,31327.402,35195.88
436,357.1027_0.3063,357.1026571,0.3063354,92562.31,79961.53,97875.26,90423.18,103321.37,110002.586,97391.49,109020.93,102284.88,108069.39,85504.12,56186.81,51617.45,63346.055,56666.168,62175.406,22252.602,30006.793,87298.88,88943.766,85934.72,75332.6,64428.367,58725.88,67123.43,73459.81,62207.77,77809.22,84055.03,85367.3,89287.44,86901.336,93817.875
2883,357.1088_2.3681,357.1088001,2.3681173,13157.212,11549.271,10710.697,10760.142,12017.986,8822.031,12357.228,10436.381,9312.372,10616.188,11486.615,3291.3433,3791.0503,3527.3728,3719.3064,4354.277,2602.1624,4794.232,9074.141,7349.015,8765.815,7424.3047,6764.6514,5352.948,5729.2603,9208.911,8904.8955,7984.9863,8508.032,7480.0537,7522.297,8296.272,9232.673
359,357.1156_0.3054,357.1155916,0.3054081,10748.003,10266.084,11770.744,10039.0205,11924.331,8151.5615,10282.32,11870.118,8270.167,11667.765,9091.267,3555.525,4971.681,3403.679,6689.161,5676.532,2002.0215,2311.4856,7375.636,7394.177,8774.551,3786.276,1515.1096,3604.0117,7633.253,6815.2217,8306.887,9158.46,10563.847,8768.769,10127.645,8977.534,9230.982
2666,357.1188_2.2314,357.1187857,2.2313824,17048.104,15838.895,15600.875,16712.818,18530.508,16895.875,15717.9375,13532.335,14259.292,14556.505,13818.48,14239.46,12966.366,15269.038,16024.029,10955.388,21342.863,17646.213,16040.451,18152.787,14521.957,14561.94,17719.11,16318.345,17695.725,11688.745,16616.422,15962.735,14521.217,13124.325,15078.088,15391.166,15865.105
1924,357.1189_1.64,357.1189186,1.6399502,9668.627,10664.415,11724.557,9261.205,10687.101,12037.331,8560.516,11035.194,11311.665,10801.889,8269.661,4121.597,5744.107,4730.552,3848.8477,5013.6562,4557.9526,5766.009,8945.618,9244.241,8744.668,8121.682,6176.071,7355.449,6221.537,9718.993,8245.885,8308.597,8767.322,9024.628,9038.534,7474.7397,11916.1455
3291,357.119_2.5903,357.1189714,2.59025,54197.215,61795.473,64836.36,55774.53,56094.97,57048.56,63517.145,61107.527,51954.04,61889.26,62069.457,27786.87,29995.857,32938.96,31861.324,35521.58,30113.377,37229.83,52494.164,52234.047,47335.977,52173.75,40681.637,43451.152,44139.902,50358.2,53466.934,53561.242,48882.09,49617.6,52045.832,46927.15,51456.12
4334,357.1376_4.06,357.1376087,4.0599976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23111.295,28130.385,30826.432,23382.744,29416.637,27222.342,14736.106,5940.057,4394.3,5086.3833,6040.4795,8690.234,7464.6665,12577.674,4614.394,4648.0415,5601.957,5887.12,4982.93,4785.916,4821.401,5072.9937
733,358.0264_0.3463,358.0263823,0.34631297,40698.13,43287.78,45813.094,38963.84,39722.625,47103.473,51113.406,47196.105,40896.86,43517.37,46940.848,15597.673,18210.445,18670.252,18983.396,18196.125,16933.492,21403.018,31574.014,33445.137,39502.227,36775.316,25577.031,29931.027,24761.672,35909.656,32657.844,36585.65,35060.125,34300.61,38826.145,32700.584,41251.01
1263,358.0269_0.6905,358.026861,0.6904631,84425.91,86124.03,87723.7,85244.64,78676.03,85829.21,80054.516,78764.19,82191.305,86739.55,83835.89,34084.445,34396.74,35435.832,32022.115,35269.137,31464.42,48339.98,76178.33,73197.24,70731.12,76058.93,48637.004,52488.605,48541.875,72930.78,74759.7,72524.016,71815.92,70014.875,75093.47,75600.516,76780.59
1264,358.0398_0.6903,358.039778,0.6903478,10882.124,9807.739,9792.226,10186.788,9744.838,10437.57,9702.674,10687.724,9552.186,12599.558,10054.709,4178.671,4036.8193,4441.48,4183.123,3557.7664,3810.4749,5722.404,7988.788,9177.042,7959.0303,8350.422,5741.6675,6489.577,5081.238,8386.16,10415.984,8965.409,8045.878,7880.001,8653.007,8179.398,9521.699
360,358.106_0.3062,358.1060048,0.30621898,13080.886,12543.073,16096.48,15617.305,17199.502,14247.994,18105.271,13665.993,19172.77,17010.002,12548.414,8346.282,6817.4263,9410.101,8611.029,8472.089,3847.894,5146.2153,11894.935,14612.094,14945.217,10033.675,7923.8516,10943.401,10173.455,14892.8545,9904.787,13311.791,13851.585,17133.982,14963.843,12912.225,11746.83
3507,359.0097_2.7879,359.0096706,2.7879298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6547.5127,8216.453,7051.003,9684.562,9577.092,5680.5054,7764.062,1715.3013,2174.112,2008.0605,2261.0454,6469.9385,7404.8086,7257.955,2251.0789,2026.5375,2354.552,2961.1848,1918.7263,2054.6533,2189.1658,3518.685
1260,359.0299_0.6899,359.0298548,0.6898841,14745.363,14840.06,12937.201,12205.445,9883.101,14387.907,12838.155,14500.544,11469.923,11143.593,11483.817,5010.2114,4156.471,5019.1826,6207.678,4434.571,5215.094,7420.318,10000,13094.637,10055.891,11375.192,7954.8506,6814.0645,8119.063,9864.2705,10091.83,10105.826,10976.444,10090.228,11571.27,11525.601,9702.253
2957,359.0538_2.4147,359.053789,2.4146986,27055.615,30229.75,28052.283,26983.838,26599.47,29283.254,30804.463,27661.88,24725.398,26880.803,31741.598,6243.044,7788.8823,6606.0127,5195.911,8401.816,6761.2734,9016.462,20915.61,20028.36,19718.07,23369.4,12470.638,12218.2,9465.39,20626.375,24341.355,15477.213,23380.951,20183.006,18023.566,21503.033,20123.105
2193,359.0982_1.9345,359.0982125,1.9345093,30977.322,29463.932,27268.303,30187.652,28007.848,28552.654,26629.732,28206.707,28738.2,27667.285,27585.646,17637.902,20406.334,21394.13,23161.748,21479.498,21748.945,24689.479,26906.588,28746.545,23883.064,26868.512,25525.223,27506.592,26483.986,26340.969,28397.389,27647.783,22481.713,25151.738,21843.824,29028.53,26332.113
3466,359.1343_2.7541,359.1343212,2.7540987,13385,8963.512,9124.242,9663.044,8660.014,8265.807,9082.494,8129.506,10196.095,7722.1675,9643.027,5048.2827,4976.4087,5202.7485,5565.229,5445.6084,4402.748,5228.107,9387.941,8499.331,9240.82,8027.4165,7508.266,6390.2563,6910.174,6152.924,8559.312,8682.61,8520.397,8546.642,9103.698,8224.571,8252.495
2353,359.1345_2.0719,359.1345262,2.0719366,19593.01,19426.602,17862.197,20204.98,16304.318,16567.898,16851.014,19568.867,18870.695,16996.82,15726.644,17936.768,24444.195,18060.143,18766.36,19079.248,29718.56,22706.934,16644.766,18969.902,16846.398,17868.326,20945.025,18413.068,24945.812,18196.525,17613.162,18868.348,16104.86,17487.78,16674.25,17191.682,19773.377
2788,359.1346_2.3053,359.1346326,2.3053117,28154.19,31795.182,34940.062,27739.96,30282.139,34522.375,27475.475,31552.398,26174.875,30591.607,31551.656,16238.767,13182.655,15216.682,17806.684,17015.416,15718.091,21225.248,26953.428,28696.11,27154.451,25026.742,20925.23,21745.9,21159.191,24130.363,28314.422,29565.162,28846.436,26302.38,29411.176,28487.047,29281.656
1262,360.0233_0.6888,360.0232871,0.68884087,10065.559,8452.638,8965.8125,7789.9756,8454.66,10653.511,9005.789,7739.7856,10114.541,10938.246,9032.198,3374.125,4041.9375,4471.181,4377.213,4025.2307,3666.1052,4239.432,8423.403,7744.1333,7739.4385,8596.257,5284.6636,5811.135,5669.375,9630.39,7970.858,8141.9272,9786.551,8701.448,7549.3203,6358.8135,8381.817
1611,360.0427_1.0091,360.0426555,1.0091035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14038.589,15178.922,9774.7705,11766.476,10675.256,14729.373,9264.354,2748.7598,3002.88,2895.3743,3177.136,5620.3643,4703.863,9686.99,2169.5566,2074.5232,3690.82,2898.946,3279.9722,3093.4197,3102.0117,2773.1536
1536,360.1298_0.91,360.1297734,0.91004634,39310.477,38494.418,39218.89,40597.473,39867.582,38976.035,37175.15,41007.23,39253.87,44602.008,38061.477,7375.86,9042.938,9866.077,7763.932,8002.431,7940.8374,10413.037,31624.723,34334.535,32796.09,33226.6,15272.777,13867.872,11487,37964.504,31143.031,34739.41,36507.07,32337.96,35881.258,39086.156,35468.07
4923,360.2754_4.8575,360.2753555,4.857529,16392.22,10953.804,11195.39,13388.76,16586.115,12770.253,9649.529,10979.081,13644.979,14065.415,10297.406,12725.961,12770.1,14456.854,11643.002,14902.547,8984.12,14719.051,9076.907,12498.638,10518.815,13178.561,14465.596,10229.632,10995.463,8187.0557,11360.659,11740.021,14012.054,13139.1455,14648.841,9464.048,12120.474
1015,360.949_0.4608,360.948972,0.46079725,8785.862,7610.037,7725.12,9057.535,11314.435,7163.0996,7096.3057,9291.68,9320.984,10358.102,9070.598,7480.4434,7739.3433000000005,11098.394,7667.05,6863.117,10702.218,10000.047,10287.222,11023.286,8958.738,9689.889,7957.138,8952.826,8948.592,9863.325,10010.783,8976.107,8850.858,8333.246,8927.244,10141.179,9001.288
1428,361.0384_0.8245,361.0383835,0.8245305,28997.912,26382.945,29340.176,26938.092,26626.61,28060.824,24813.066,28812.184,28424.545,25353.564,23662.885,25919.805,28925.535,24287.275,24176.885,23381.625,26260.332,28958.586,27133.406,27026.332,30073.354,24376.305,26971.938,25480.504,25097.041,26313.746,30992.232,27056.123,23122.027,26328.523,26374.14,26722.744,30095.814
2952,361.051_2.4132,361.05097490000003,2.4131918,8694.556,9127.855,7809.0464,8738.137,7223.9883,8658.496,8821.606,8746.363,7960.918,8035.667,8821.521,3239.4465,2111.3152,2569.1912,2462.1873,2779.299,2270.774,3644.7634,7482.571,6998.416,7079.196,7300.3423,3964.4058,4735.7646,4293.9014,6289.6865,6719.9243,6213.8438,7652.9146,4677.4487,7000.5796,6547.2,8326.904
2263,361.0696_2.0073,361.0695793,2.0072784,14525.509,17753.766,17644.746,16508.78,17306.125,18844.947,19441.441,18258.984,12050.054,16131.72,16948.135,3841.4363,4438.2197,4732.8267,5782.7397,6487.7188,4627.8027,5936.2427,12696.92,13493.914,13385.523,12465.697,5424.9014,6302.289,7635.7363,10216.864,13253.358,14704.649,10779.434,14033.326,12052.679,12224.897,11199.024
1554,361.1068_0.9416,361.1068044,0.941565,7020.458,5587.0977,5408.9546,4452.381,6457.0864,5313.0117,7008.409,5176.6787,5540.6685,5340.898,6145.9727,5279.7104,4779.675,4261.0244,4364.2305,4717.779,4455.827,5212.5923,5758.5156,5995.046,5375.6436,6708.0015,5841.822,4930.3916,6077.3433000000005,5976.0913,7076.1533,6535.148,7055.1367,5273.0938,5262.635,5492.187,6010.59
2174,361.1139_2.0013,361.1138649,2.0013301,6295.1006,7086.969,8003.2705,9320.732,5798.311,6728.442,6234.184,7135.3833,6163.2095,8166.3745,6877.7354,6572.2646,6627.298,7547.6816,6821.6216,5763.358,13009.509,9652.137,9876.186,7104.5425,6045.2734,6275.959,9502.76,7954.0186,8562.232,7027.686,7637.725,7057.48,6896.3374,7129.849,6762.8574,5848.9604,7327.435
2056,361.1138_1.774,361.1137862,1.7740197,7598.77,8118.3887,7483.108,10260.327,8821.469,9480.3545,9743.867,10070.679,9645.822,7740.7715,8957.477,4256.3477,5466.2544,5265.939,6833.049,6921.0747,6799.533,7130.723,7435.318,6373.516,10529.408,8525.154,6449.73,6918.4707,7165.0586,9196.391,8458.82,6789.016,7578.0273,9196.055,8087.3115,7976.2686,9175.921
2835,361.1502_2.3265,361.1501628,2.3265178,14436.128,17434.865,15911.979,16978.057,17607.953,18324.523,21355.08,17132.75,16876.568,15286.641,19222.168,6331.872,9776.225,7813.2124,9196.285,8024.3545,7059.134,10426.947,13932.642,14509.644,16883.314,16638.473,14603.007,12137.704,13059.25,12828.949,15179.978,14286.541,14177.141,15981.313,13016.291,14235.221,14353.459
3578,361.1502_2.8555,361.1501862,2.8554902,20054.393,19036.234,18724.895,20048.025,20738.527,22909.99,18865.016,18835.564,19987.785,19396.984,21986.336,9554.952,8762.403,9548.154,10980.648,12098.455,9215.551,12792.16,21274.287,18056.93,19508.639,17153.7,14934.792,12348.662,16152.708,19394.168,17385.848,16647.436,19126.223,18063.541,18621.135,17932.67,16847.58
2415,361.1503_2.1307,361.1502604,2.1306868,8833.9375,6334.9175,7566.0166,6105.6836,7095.688,6661.264,7682.198,8151.8823,6939.6025,7563.5044,5550.9336,4982.135,5713.766,6421.6895,5733.8364,5010.223,5096.621,6346.0996,5463.879,6701.906,6525.1987,6512.542,5818.1226,5592.419,6433.7163,7874.363,6102.365,5255.8203,7174.419,4636.013,7575.1543,5789.62,6903.1904
2287,361.1503_1.9841,361.1502676,1.9841042,1966.2256,3002.6997,1920.3184,1719.2776,1649.2096,2118.1394,2007.7095,1593.3341,2020.7058,1528.6372,2451.772,23843.174,23842.648,20833.756,22771.648,21838.516,20648.549,16881.453,5456.891,5993.1294,5245.4375,6069.2725,15765.818,13712.694,15347.309,5944.1504,4439.78,6406.837,5365.201,6408.183,5194.424,7249.85,5434.578
4959,362.291_5.0366,362.2909597,5.036626,18258.152,12375.568,9427.484,16607.54,17840.826,11631.835,10060.485,8705.45,18898.225,19512.8,9264.521,14714.193,14044.869,15099.067,12551.828,16991.312,11069.882,17869.771,10865.126,11034.949,7641.98,11722.53,28336.332,16182.358,15527.715,8296.6875,12245.437,12838.626,15686.063,14444.509,18077.865,7488.742,13186.963
1353,362.9911_0.7452,362.9910789,0.7451556,8877.697,8952.392,8459.943,9064.427,7906.3296,9128.22,10304.429,9073.464,10424.57,8734.708,8748.76,7799.7363,8635.232,8059.3457,8226.83,7355.0093,7600.286,8122.0547,8862.1875,7876.1484,9846.397,8625.055,7827.2534,9041.6875,7792.227,8773.089,8174.9043,7635.42,8143.908,11401.188,8717.706,7635.085,8451.02
879,362.9962_0.4067,362.9961814,0.4066838,36370.168,20833.867,19011.31,33716.6,28608.666,23258.58,21139.936,21613.074,35146.332,32890.56,21930.592,28804.973,29960.174,27777.283,25859.541,30569.326,29457.525,31250.098,27669.312,28909.406,32005.893,28607.68,29925.672,32590.232,33068.484,27940.428,29504.164,28684.564,29111.832,28847.48,25746.969,28034.969,28820.975
1446,363.0148_0.8219,363.0148144,0.82186544,11138.058,8053.5684,10152.106,8054.55,10174.864,9956.391,9504.069,9096.231,10604.468,9821.057,10756.195,9927.869,9883.491,8898.638,9155.313,9538.394,9524.814,8187.0674,8622.828,9439.808,9556.454,9549.515,8142.4214,9130.76,12857.99,9825.497,9112.565,8777.276,7897.7026,8846.845,9754.233,8763.601,9848.876
2406,363.0851_2.1274,363.085122,2.1274421,12932.507,12883.649,11969.529,10465.777,13511.442,15329.287,10217.382,15932.76,12568.445,12506.24,13026.48,6491.7524,9292.421,7247.363,7074.094,9786.963,9928.089,8645.504,11688.236,11334.874,10748.278,9705.068,12777.375,9011.563,9371.474,11780.66,12325.83,11666.924,11790.184,10905.395,11971.08,9261.074,11127.928
2013,363.0931_1.7254,363.09309,1.7253844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19657.299,18205.258,16442.549,22857.07,20159.592,39062.84,32403.998,7031.853,5223.1094,5581.9053,6550.2563,28274.967,25842.05,30464.629,7031.7954,7453.7812,5022.516,6785.071,5337.963,9220.928,5038.5654,4902.249
3379,363.1294_2.6905,363.1294384,2.6904836,8674.903,10550.209,9861.479,8735.858,9299.853,8351.442,9460.32,10489.358,9186.06,10907.111,10732.404,5110.608,5803.1665,4014.5278,5648.698,4995.575,4116.6963,5496.375,7881.9204,8768.806,8808.128,9264.91,7398.6987,8328.587,7651.0425,9433.096,7206.7676,8094.643,8447.651,7252.4287,10447.062,7912.8193,8961.411
4228,363.1657_3.6926,363.1656597,3.6925511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6766.5747,6890.7007,5046.1943,7224.2427,8306.68,10523.983,6539.9443,2790.5686,1665.4688,2814.5115,1752.8058,6589.265,5678.6636,8253.303,2735.9492,1557.3728,1838.8007,1690.8458,1842.4265,2626.1167,1747.4025,1105.4106
3571,363.1658_2.8504,363.1657652,2.8503914,7796.721,10343.756,7136.92,6723.118,13642.184,10494.287,11344.938,8618.558,9335.764,7883.9277,8951.063,2881.7666,3580.789,2928.6,3006.2034,4396.8687,3194.0496,4552.203,7251.298,6364.3706,6834.715,4814.8696,6112.5923,5501.831,4947.0454,5930.076,7109.05,8190.972,7324.25,6034.9087,7448.9277,6355.2866,6443.4067
2750,363.1659_2.2639,363.1658768,2.2639453,16360.446,13401.451,12524.57,11959.229,14636.588,11071.34,11797.9,13262.906,12014.295,12611.522,12137.311,8434.158,8275.381,7832.5215,7856.0137,9346.687,7178.1416,8066.0137,10164.502,9540.814,10085.947,10663.028,9135.589,9550.16,9269.603,11339.68,10902.786,10475.146,11185.497,9381.085,10713.715,11589.687,10680.368
3099,363.1659_2.4664,363.1658777,2.466379,54202.76,54493.36,52904.42,48201.426,52118.855,50066.906,48345.703,51298.02,49955.973,55637.95,50692.242,28202.084,30757.3,28561.277,32601.686,30317.25,26725.006,32055.838,42059.152,47436.516,45904.816,47908.176,41644.395,42908.45,37531.543,44200.457,43238.27,48638.52,49413.88,47946.074,47180.19,47155.86,45984.125
3749,363.1659_2.9886,363.1659315,2.9886289,NA,NA,NA,NA,NA,NA,1100.288,NA,NA,NA,NA,5168.9463,6999.1445,5630.8003,6716.7856,6705.3486,9596.169,6883.84,3321.7253,2023.6884,1668.5996,1779.7786,6198.1816,4495.556,6739.4277,2363.449,2526.0364,2305.1384,1852.041,2439.928,2194.6128,1906.5385,2001.1893
3874,364.14_3.0751,364.1399564,3.0750744,14221.485,15253.479,16654.95,15577.737,13850.45,18238.406,16478.252,15105.575,13282.036,13121.953,16205.817,5854.053,6830.2056,6349.061,7305.041,7084.9844,4071.2148,7193.789,16077.825,13857.388,13204.723,12382.932,10146.715,9897.659,7909.6704,12466.254,12607.747,11943.795,13421.349,13588.772,12861.287,14554.372,16953.27
1092,365.0525_0.4907,365.0524757,0.4906933,6845.765,8042.404,8877.247,9551,8684.994,8975.316,10764.965,10655.045,11759.617,10585.26,8614.327,10090.22,10590.04,10399.379,8433.446,10509.457,9675.181,11617.041,11313.051,10800.345,10333.983,7697.091,10288.523,10110.273,11352.344,10569.673,9837.471,9021.145,10468.756,11297.716,10417.775,15296.843,8319.575
2741,365.0643_2.2828,365.0643002,2.2828326,28042.959,27628.652,30144.92,25629.547,25264.584,23394.184,28971.25,27583.518,21885.525,24941.637,23220.152,6865.9717,8218.492,7869.098,11149.131,7974.638,8927.1045,11331.864,20748.873,21207.717,19374.645,21803.31,11378.224,15451.674,12504.548,18936.38,20991.785,20298.043,20385.63,20786.637,19441.635,25051.885,21177.307
3186,365.0643_2.5179,365.064303,2.5179427,15767.654,18542.225,21746.133,13609.315,14294.08,19199.352,16429.104,16633.152,12798.746,16484.559,19274.344,3717.01,3719.258,3559.5398,4290.2383,3918.4019,5804.644,7325.783,13721.785,12194.489,13561.962,14027.817,10300.103,7674.692,7165.827,11022.803,13665.898,13567.184,16156.19,9473.418,14523.938,10964.266,13332.554
2135,365.0644_1.828,365.0643968,1.828019,20135.154,24476.752,24840.756,20799.89,22001.598,22090.406,20783.783,21713.549,20535.906,21894.018,23480.184,14495.025,16526.1,15476.609,16238.711,12132.339,16253.311,15195.5205,20906.39,18684.627,17793.902,20724.562,15201.012,16929.133,17097.709,17927.299,20992.152,20510.95,21533.781,19557.188,16419.201,19059.797,19785.998
374,365.0717_0.326,365.0717366,0.32603404,2167.5164,1524.6465,2732.8528,1577.0824,2160.7815,1969.4899,1497.6401,1549.2872,2057.8206,2541.9216,1475.8885,9477.016,6542.4766,6924.3955,10507.428,8225.512,4874.284,3673.5596,2297.738,1900.1614,2182.9082,2671.175,3067.7231,4312.7705,3646.2195,2328.2903,2231.118,2639.9624,2510.7576,2850.9238,1881.5946,2762.9065,2190.4424
2059,365.1087_1.7566,365.1086983,1.7566373,8472.057,10447.21,8063.776,7625.35,7932.379,9885.071,7762.7573,7365.4326,6502.2466,8531.378,8295.3125,11189.571,11544.76,10383.8,10686.166,14092.075,10710.364,13026.74,7737.1177,9608.501,9422.933,8141.047,11311.747,10033.984,11678.923,7480.323,8403.11,8227.054,8876.383,7330.6147,12194.632,8110.083,8193.275
3767,365.1452_3.0016,365.1451599,3.0016124,54904.426,51947.996,59094.664,63926.75,57244.375,62742.414,55186.05,60570.176,58847.254,56211.414,57401.125,49439.02,52403.18,51644.004,52158.605,58714.31,50308.47,54852.008,55883.957,56964.63,53628.188,55052.906,58731.633,54773.15,55220.324,54177.176,56262.734,53602.67,58184.777,58812.168,59861.37,60579.46,51924.02
2439,365.1453_2.1547,365.1453128,2.154672,256962.62,241920.58,246767.9,238757.62,247944.36,229790.34,240004.36,249542.67,232520.12,220386.72,228716.33,224193.03,237933.77,223279.42,219553.19,243285.45,209804.06,234358.7,229566.8,232831.23,211442.05,235931.05,247111.69,226158.7,231519.58,239183.8,222300.48,237749.67,241554.4,221494.31,252116.25,216642.7,241503.94
2438,365.1579_2.1532,365.1578739,2.1531653,24070.496,20640.54,19424.37,16953.373,23863.096,21472.28,22613.959,22270.934,21663.758,19890.375,20941.082,21790.865,20777.41,19202.414,23068.79,24000.928,19846.414,20847.953,20732.457,23339.016,21068.91,26171.672,22126.896,22392.113,20839.15,20736.305,20970.252,21331.264,23336.986,20639.11,20780.69,20289.781,17290.686
2700,365.158_2.2607,365.1579729,2.2606988,15700.313,14930.6455,13746.334,15383.447,15157.718,16294.33,15500.72,14921.769,14152.232,13656.611,17518.543,13420.441,14126.235,11800.254,13410.032,14315.056,11488.028,13371.905,14878.524,16565.412,15636.06,15369.818,13283.341,14153.1,14026.382,15404.151,15324.128,13117.562,13787.447,15378.566,13728.868,13621.755,15237.04
3766,365.1582_3.0027,365.1581759,3.0026548,5543.863,6295.4473,6289.416,7528.291,6021.04,6055.574,7053.1426,6424.2354,6676.735,6060.76,5527.7866,6308.639,6246.5166,5732.2314,6498.955,6883.547,5597.4297,4879.812,6450.545,3882.2275,5682.468,6517.667,6819.365,5970.118,6352.561,5361.852,6153.5825,5410.491,6203.74,7578.4717,6497.905,5389.7812,5850.5566
3332,365.1815_2.6256,365.1814932,2.6255934,24995.31,25931.492,28388.365,28204.059,25769.05,28230.117,28091.97,29877.2,28988.037,21536.828,28403.275,30613.564,32012.928,28250.506,31360.36,31221.844,35101.668,33055.91,23331.512,25088.26,29689.352,27635.684,28149.248,26871.92,34504.02,28032.684,26248.473,27719.555,26905.215,27420.312,26911.232,27371.229,27258.602
4184,365.1815_3.585,365.1814944,3.5850477,27084.791,28246.912,26860.775,26403.98,27524.049,27847.205,29033.45,28526.947,29678.514,30328.281,30086.14,17923.451,25841.605,18303.002,27449.275,28368.914,25556.295,23939.836,23559.395,24245.818,22928.957,25799.941,26721.975,21543.768,27317.02,26785.482,26730.459,22985.943,28794.824,26491.445,26999.617,25256.125,25668.54
5167,365.1969_5.5496,365.1969102,5.5496345,2608.7603,NA,1362.8795,1299.301,1689.8889,NA,1225.6931,1309.3138,1143.8801,1302.0796,1153.9027,15318.544,15899.63,10500.252,13272.574,14828.276,20349.76,22332.621,4940.7754,5174.736,4948.469,4498.8926,19456.69,16190.792,25805.621,6357.7495,4423.791,4888.5967,5610.5312,5103.7935,4219.8594,4885.991,4453.0005
2117,366.0829_1.814,366.082906,1.8139981,19565.545,18841.078,19581.584,20844.479,18609.346,18583.8,18714.412,22390.393,21874.3,21246.521,23166.139,10344.391,13919.072,10809.512,7534.6353,9061.509,9686.207,13014.477,18413,19532.94,17451.006,15171.27,15354.847,14118.359,14785.195,18362.975,17583.941,19343.172,17256.361,20442.707,17712.654,18261.021,18896.043
1897,366.0861_1.6133,366.0861375,1.6133002,10456.947,11344.81,13854.357,11856.128,12700.012,12292.632,13090.522,11290.046,13443.012,10769.1875,12638.995,2473.4258,2331.9568,2963.6453,3279.6052,3307.9563,4199.7153,6727.9595,9327.316,9989.279,10141.268,8694.94,6144.1865,5884.9253,7005.772,10927.403,10631.496,10257.501,11297.008,10764.487,9506.498,11003.297,10205.8
1690,366.1403_1.1009,366.1403238,1.1008949,12466.046,10101.605,12587.057,10963.082,12243.802,11395.042,11825.914,15855.582,11947.495,12464.803,11576.45,14067.141,10506.979,10451.42,9009.576,10652.387,9391.633,10430.157,12350.806,14386.633,10667.91,13971.493,9215.098,12074.238,15046.632,12971.806,11477.067,11384.484,11378.967,12674.544,12746.879,11838.444,11427.688
2970,367.049_2.4251,367.0490068,2.4250748,NA,NA,NA,1286.222,NA,NA,NA,NA,NA,NA,NA,9121.633,9091.876,12623.241,8886.214,7984.043,9759.657,10771.52,4798.066,4348.513,4960.9917,3783.229,12871.963,11200.682,11755.409,3048.787,4029.391,3839.7266,4432.959,4972.4307,4667.578,4342.2095,3174.3582
